stationNumber,stationName,latitude,longitude,date,precip_in,aorc_in
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-04-28,0.01,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-04-29,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-04-30,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-01,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-02,0.56,0.5000000074505806
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-03,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-04,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-05,0.13,0.10236220624972518
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-06,0.01,0.11023622211508864
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-07,0.11,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-08,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-09,0.0,0.7637795389402571
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-10,1.1,0.37007874567208326
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-11,0.01,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-12,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-13,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-15,0.01,0.059055118990226065
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-16,0.02,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-17,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-18,0.01,0.003937007932681738
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-19,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-20,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-21,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-23,4.47,1.673228371389738
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-24,0.01,0.039370079326817374
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-25,0.04,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-26,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-27,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-29,0.17,0.1889763807687234
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-30,0.04,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-05-31,0.17,0.22047244423017728
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-01,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-02,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-03,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-04,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-05,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-06,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-07,0.0,0.20472441249945036
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-08,0.15,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-09,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-10,0.05,0.8346456817285282
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-11,0.64,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-12,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-13,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-14,0.0,0.08661417451899822
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-15,0.17,0.003937007932681738
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-16,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-17,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-18,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-19,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-20,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-22,0.0,0.011811023798045212
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-23,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-24,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-25,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-26,0.0,0.02755905552877216
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-06-27,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-05,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-06,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-07,0.0,0.05905511899022606
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-08,0.19,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-09,0.45,1.01968505456457
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-12,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-13,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-14,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-15,0.07,0.0629921269229078
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-19,0.01,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-20,0.0,0.051181103124862584
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-21,0.06,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-22,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-23,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-24,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-25,0.0,0.149606301441906
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-26,0.07,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-27,0.0,0.04330708725949911
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-28,0.01,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-29,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-30,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-07-31,0.0,0.011811023798045214
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-03,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-04,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-05,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-06,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-07,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-08,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-09,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-10,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-11,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-12,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-13,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-14,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-15,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-16,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-17,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-18,0.0,0.003937007932681738
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-19,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-20,0.0,0.15354330937458777
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-21,1.27,1.169291356006476
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-22,0.02,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-23,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-24,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-25,0.0,0.007874015865363475
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-26,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-27,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-28,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-29,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-30,0.37,0.5866141819695788
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-08-31,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-01,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-02,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-03,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-04,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-05,0.0,0.011811023798045212
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-06,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-07,0.05,0.8149606420651196
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-08,0.88,0.01574803173072695
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-09,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-10,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-11,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-12,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-13,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-14,0.0,0.007874015865363475
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-15,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-16,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-17,0.0,0.05905511899022606
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-18,0.31,0.29133858701844856
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-19,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-20,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-21,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-22,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-23,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-24,0.0,1.3582677367751992
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-27,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-28,0.1,0.07874015865363475
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-29,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-09-30,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-01,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-02,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-03,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-04,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-05,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-06,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-07,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-08,0.0,0.7086614278827127
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-09,0.78,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-10,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-11,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-13,2.25,1.8503937283604164
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-14,1.5,0.5866141819695788
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-15,0.28,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-16,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-17,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-18,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-19,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-20,0.0,0.6181102454310328
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-21,0.84,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-23,0.02,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-24,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-25,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-26,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-27,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-28,0.02,0.01574803173072695
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-29,0.02,0.003937007932681738
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-30,0.1,0.06692913485558953
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-10-31,1.69,1.244094506727429
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-01,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-02,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-03,0.0,0.21259842836481382
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-04,0.28,0.11417323004777039
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-05,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-06,0.02,0.051181103124862584
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-07,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-08,0.03,0.07480315072095302
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-09,0.03,1.0984252132182046
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-10,2.28,0.9921259990357978
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-11,0.43,0.01574803173072695
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-12,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-13,0.0,0.0314960634614539
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-14,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-15,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-16,0.81,0.7559055230748936
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-17,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-18,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-19,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-20,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-21,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-22,0.05,0.20472441249945034
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-23,0.17,0.01574803173072695
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-24,0.01,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-25,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-26,0.25,0.22834646009554074
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-27,0.05,0.011811023798045212
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-28,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-29,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-11-30,0.0,0.074803150720953
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-01,0.34,0.38976378533549205
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-02,0.0,0.5275590629793527
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-03,0.91,0.314960634614539
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-04,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-05,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-07,0.03,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-08,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-09,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-10,0.04,0.07480315072095302
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-11,0.0,0.023622047596090424
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-13,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-14,0.29,0.35039370600867464
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-15,0.01,0.011811023798045214
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-16,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-17,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-18,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-19,0.09,0.6023622137003057
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-20,0.43,0.039370079326817374
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-21,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-22,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-23,0.0,0.04724409519218085
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-24,0.11,0.07086614278827127
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-25,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-26,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-27,0.26,0.1889763807687234
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-28,0.0,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-29,0.31,0.4448818963930363
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-30,0.2,0.0
MA-BA-105,Falmouth 4.9 NNW,41.6104,-70.6463,2025-12-31,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-01,0.51,0.6220472533637145
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-02,0.13,0.17322834903799644
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-03,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-04,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-05,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-06,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-07,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-08,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-09,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-10,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-11,0.01,0.12204724591313387
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-12,0.12,0.01574803173072695
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-13,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-14,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-15,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-16,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-17,0.01,0.003937007932681738
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-18,0.0,0.15354330937458777
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-19,0.56,0.3700787456720833
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-20,0.51,0.3346456742779477
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-21,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-22,0.02,0.007874015865363475
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-23,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-24,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-25,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-26,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-27,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-28,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-29,0.0,0.019685039663408687
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-30,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-01-31,0.0,0.24409449182626775
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-01,0.72,0.48425197571985373
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-02,0.06,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-03,0.23,0.16535433317263296
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-04,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-05,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-06,0.0,0.2559055156243129
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-07,0.3,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-08,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-09,0.59,0.30314961081649383
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-10,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-11,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-12,0.01,0.011811023798045214
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-13,0.18,0.14566929350922428
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-14,0.05,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-15,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-16,0.61,1.6141732523995125
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-17,1.34,0.023622047596090424
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-18,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-19,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-20,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-21,0.01,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-22,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-23,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-24,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-25,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-26,0.0,0.0
MA-BA-109,N Falmouth 0.7 E,41.643684,-70.608876,2025-02-27,0.02,0.13779527764386082
